Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1501,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,22,87,42,48.3,2.54,1.23,0.25,0.52,13,0,0,0,15.1,15.1,0.17,+6.9,+6.9
1502,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,3,16,5,31.3,0.9,0.28,0,0,29.9,5,3,4,3.9,0.8,0.05,-0.9,-0.8
1503,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,1,14,1,7.1,0.54,0.04,0.07,1,10,0,0,0,1.8,1.8,0.13,-0.8,-0.8
1504,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,0,2,1,50,0.16,0.08,0,0,19,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1505,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,2,5,3,60,0.64,0.39,0.4,0.67,9.9,0,0,0,0.5,0.5,0.1,+1.5,+1.5
1506,Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,0,1,0,0,3.21,0,0,,21.8,0,0,0,0,0,0.02,0,0
1507,Harrison Manzala,cd COD,MFFW,Angers,fr Ligue 1,24,1994,0.8,0,2,0,0,2.43,0,0,,12.9,0,0,0,0.6,0.6,0.32,-0.6,-0.6
1508,Fran Manzanara,es ESP,DFMF,Levante,es La Liga,21,1996,1.7,0,1,0,0,0.57,0,0,,3,0,0,0,0.6,0.6,0.63,-0.6,-0.6
1509,Myziane Maolida,fr FRA,FW,Nice,fr Ligue 1,19,1999,10.6,0,18,7,38.9,1.7,0.66,0,0,15.1,0,0,0,2.5,2.5,0.14,-2.5,-2.5
1510,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,0,8,3,37.5,0.34,0.13,0,0,21.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7
1511,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,0,5,1,20,0.51,0.1,0,0,26,1,0,0,0.2,0.2,0.03,-0.2,-0.2
1512,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9,0,3,1,33.3,0.33,0.11,0,0,11.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1513,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,2,35,12,34.3,1.7,0.58,0.06,0.17,21.5,0,0,0,1.9,1.9,0.06,+0.1,+0.1
1514,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32,0,25,4,16,0.78,0.13,0,0,10.3,0,0,0,2.3,2.3,0.09,-2.3,-2.3
1515,Solly March,eng ENG,FWMF,Brighton,eng Premier League,24,1994,27.4,1,43,9,20.9,1.57,0.33,0.02,0.11,21.4,3,0,0,2.5,2.5,0.06,-1.5,-1.5
1516,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1517,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31,4,23,8,34.8,0.74,0.26,0.17,0.5,11.1,0,0,0,2.2,2.2,0.1,+1.8,+1.8
1518,Óscar de Marcos,es ESP,DFFW,Athletic Club,es La Liga,29,1989,26.9,1,9,2,22.2,0.33,0.07,0.11,0.5,11.8,0,0,0,1.3,1.3,0.14,-0.3,-0.3
1519,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,2,16,4,25,0.7,0.17,0.13,0.5,12.2,0,0,0,1.2,1.2,0.07,+0.8,+0.8
1520,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,1,0,0,1.3,0,0,,28.5,0,0,0,0,0,0.02,0,0
1521,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,0,15,3,20,0.76,0.15,0,0,13,0,0,0,1.2,1.2,0.08,-1.2,-1.2
1522,Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5,3,23,8,34.8,4.63,1.61,0.13,0.38,14.2,1,0,0,2.6,2.6,0.11,+0.4,+0.4
1523,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,0,3,0,0,1.89,0,0,,14.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1524,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,0,7,1,14.3,0.33,0.05,0,0,9.9,0,0,0,0.7,0.7,0.1,-0.7,-0.7
1525,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20,1,15,7,46.7,0.75,0.35,0.07,0.14,24.3,0,0,0,1.1,1.1,0.07,-0.1,-0.1
1526,Adrián Marín,es ESP,DFMF,Alavés,es La Liga,21,1997,3.2,0,2,0,0,0.62,0,0,,10.1,0,0,0,0.3,0.3,0.13,-0.3,-0.3
1527,João Mário,pt POR,MFFW,Inter,it Serie A,25,1993,12,1,16,3,18.8,1.33,0.25,0.06,0.33,21.5,0,0,0,1,1,0.06,0,0
1528,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,2,15,4,26.7,0.67,0.18,0.13,0.5,9.7,0,0,0,2.5,2.5,0.17,-0.5,-0.5
1529,Lazar Marković,rs SRB,MF,Fulham,eng Premier League,24,1994,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1530,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,1,6,2,33.3,0.36,0.12,0.17,0.5,16.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1531,Marquinhos,br BRA,DFMF,Paris S-G,fr Ligue 1,24,1994,29.9,3,11,3,27.3,0.37,0.1,0.27,1,10.1,0,0,0,2,2,0.19,+1.0,+1.0
1532,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21,13,69,28,40.6,3.29,1.34,0.16,0.39,16,0,2,2,12.8,11.3,0.16,+0.2,-0.3
1533,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18,10,38,22,57.9,2.11,1.22,0.24,0.41,16.1,0,1,1,6.2,5.4,0.16,+3.8,+3.6
1534,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32,0,18,5,27.8,0.56,0.16,0,0,23.6,2,0,0,0.8,0.8,0.04,-0.8,-0.8
1535,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,3,17,8,47.1,0.74,0.35,0.06,0.13,21.9,0,2,3,3.9,1.5,0.09,-0.9,-0.5
1536,Marvin Martin,fr FRA,MF,Reims,fr Ligue 1,30,1988,6.9,0,7,1,14.3,1.01,0.14,0,0,23.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3
1537,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,0,25,4,16,0.78,0.12,0,0,18.1,2,0,0,2.1,2.1,0.08,-2.1,-2.1
1538,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,3,18,8,44.4,1.24,0.55,0.17,0.38,14.2,0,0,0,1.5,1.5,0.09,+1.5,+1.5
1539,Lautaro Martínez,ar ARG,FWMF,Inter,it Serie A,20,1997,14.9,6,64,18,28.1,4.29,1.21,0.08,0.28,14.1,0,1,1,7.7,6.9,0.11,-1.7,-1.9
1540,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,3,14,6,42.9,0.45,0.19,0.21,0.5,20.3,0,0,0,1.3,1.3,0.09,+1.7,+1.7
1541,Gelson Martins,pt POR,FWMF,Atlético Madrid,es La Liga,23,1995,2.5,0,5,1,20,1.97,0.39,0,0,16.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3
1542,Gelson Martins,pt POR,FWMF,Monaco,fr Ligue 1,23,1995,15.4,4,30,16,53.3,1.94,1.04,0.13,0.25,16.8,0,0,0,3.3,3.3,0.11,+0.7,+0.7
1543,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,23.5,1,16,6,37.5,0.68,0.26,0.06,0.17,17.5,0,0,0,1,1,0.06,0,0
1544,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11,0,6,0,0,0.54,0,0,,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1545,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,0,8,1,12.5,0.39,0.05,0,0,11.8,0,0,0,1.4,1.4,0.17,-1.4,-1.4
1546,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,0,3,0,0,0.27,0,0,,28.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1547,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1548,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1549,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,0,4,1,25,0.2,0.05,0,0,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1550,Jaime Mata,es ESP,FWMF,Getafe,es La Liga,29,1988,27,14,55,21,38.2,2.04,0.78,0.18,0.48,12.9,0,4,4,12.4,9.3,0.17,+1.6,+0.7
1551,Juan Mata,es ESP,FWMF,Manchester Utd,eng Premier League,30,1988,14.3,3,19,6,31.6,1.33,0.42,0.16,0.5,19.1,3,0,0,1.6,1.6,0.08,+1.4,+1.4
1552,Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1553,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,14,97,34,35.1,3.52,1.23,0.14,0.41,14.7,0,0,0,13.8,13.8,0.14,+0.2,+0.2
1554,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1555,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,1,12,3,25,0.44,0.11,0.08,0.33,17.4,0,0,0,1.3,1.3,0.11,-0.3,-0.3
1556,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,1,8,2,25,0.47,0.12,0.13,0.5,8.5,0,0,0,0.7,0.7,0.09,+0.3,+0.3
1557,Rabbi Matondo,wls WAL,FWMF,Schalke 04,de Bundesliga,17,2000,2.1,0,3,1,33.3,1.43,0.48,0,0,12,0,0,0,0.3,0.3,0.12,-0.3,-0.3
1558,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,2,15,9,60,2.24,1.34,0.13,0.22,11,0,0,0,3.2,3.2,0.23,-1.2,-1.2
1559,Federico Mattiello,it ITA,DFFW,Bologna,it Serie A,23,1995,14.8,1,11,5,45.5,0.74,0.34,0.09,0.2,23.9,0,0,0,0.6,0.6,0.05,+0.4,+0.4
1560,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,3,19,6,31.6,0.71,0.22,0.16,0.5,14.5,0,0,0,1.4,1.4,0.07,+1.6,+1.6
1561,José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,0,4,0,0,1.73,0,0,,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1562,Stephy Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1563,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,0,2,0,0,1.22,0,0,,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1564,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,0,2,1,50,0.16,0.08,0,0,11.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1565,Philipp Max,de GER,DFMF,Augsburg,de Bundesliga,24,1993,28.5,4,24,13,54.2,0.84,0.46,0.17,0.31,20.2,2,0,0,2.4,2.4,0.1,+1.6,+1.6
1566,Alexandru Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,28,1990,6.4,1,15,3,20,2.33,0.47,0.07,0.33,19,2,0,0,1.1,1.1,0.07,-0.1,-0.1
1567,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,fr Ligue 1,29,1989,8.9,3,25,7,28,2.81,0.79,0.12,0.43,13.7,0,0,0,4.2,4.2,0.17,-1.2,-1.2
1568,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18,3,24,15,62.5,1.33,0.83,0.13,0.2,11.1,0,0,0,4.7,4.7,0.2,-1.7,-1.7
1569,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1,0,1,0,0,1,0,0,,26,0,0,0,0,0,0.02,0,0
1570,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,1995,3.6,0,5,0,0,1.39,0,0,,18,0,0,0,0.4,0.4,0.09,-0.4,-0.4
1571,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26,33,123,68,55.3,4.72,2.61,0.26,0.47,14.4,1,1,2,28,26.4,0.21,+5.0,+5.6
1572,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,2,13,3,23.1,0.58,0.13,0.15,0.67,11.5,0,0,0,2.7,2.7,0.21,-0.7,-0.7
1573,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2,0,1,0,0,0.5,0,0,,3.2,0,0,0,0.2,0.2,0.2,-0.2,-0.2
1574,Nolan Mbemba,cg CGO,MFDF,Reims,fr Ligue 1,23,1995,4,0,4,0,0,1.01,0,0,,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1575,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,0,9,1,11.1,1.1,0.12,0,0,40,0,0,0,0.2,0.2,0.02,-0.2,-0.2
1576,Isaac Mbenza,be BEL,FWMF,Huddersfield,eng Premier League,22,1996,11,1,16,5,31.3,1.46,0.46,0.06,0.2,22.4,0,0,0,1,1,0.06,0,0
1577,Stéphane Mbia,cm CMR,DFMF,Toulouse,fr Ligue 1,32,1986,5,0,1,0,0,0.2,0,0,,20.3,0,0,0,0,0,0.04,0,0
1578,Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,0,5,1,20,0.89,0.18,0,0,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1579,Jordi Mboula,es ESP,FWMF,Monaco,fr Ligue 1,19,1999,3.1,0,9,2,22.2,2.93,0.65,0,0,14.1,0,0,0,1.2,1.2,0.13,-1.2,-1.2
1580,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,30,1987,34,3,34,8,23.5,1,0.24,0.09,0.38,15,0,0,0,4.1,4.1,0.12,-1.1,-1.1
1581,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1582,James McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1583,Kevin McDonald,sct SCO,MF,Fulham,eng Premier League,29,1988,9.3,0,4,0,0,0.43,0,0,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1584,Levan Mchedlidze,ge GEO,FW,Empoli,it Serie A,28,1990,2.3,0,4,1,25,1.73,0.43,0,0,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1585,Weston McKennie,us USA,MFFW,Schalke 04,de Bundesliga,19,1998,19.4,1,25,7,28,1.29,0.36,0.04,0.14,13.2,0,0,0,3,3,0.12,-2,-2
1586,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,18,1999,17.7,3,27,6,22.2,1.53,0.34,0.11,0.5,20.9,3,0,0,2,2,0.07,+1.0,+1.0
1587,Scott McTominay,sct SCO,MFDF,Manchester Utd,eng Premier League,21,1996,9.6,2,15,6,40,1.56,0.62,0.13,0.33,17.7,0,0,0,1.5,1.5,0.1,+0.5,+0.5
1588,Iuri Medeiros,pt POR,MFFW,Genoa,it Serie A,24,1994,1.2,0,2,0,0,1.7,0,0,,22.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1589,Nicky Medja,ch SUI,FWMF,Fiorentina,it Serie A,18,2000,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1590,Álvaro Medrán,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,3,24,9,37.5,1.88,0.7,0.13,0.33,24.3,3,0,0,2.3,2.3,0.1,+0.7,+0.7
1591,Ben Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38,0,21,4,19,0.55,0.11,0,0,9.8,0,0,0,1.6,1.6,0.08,-1.6,-1.6
1592,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,3,33,14,42.4,1.92,0.81,0.06,0.14,16.9,1,1,1,3.3,2.5,0.08,-0.3,-0.5
1593,Admir Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,27,1991,18.8,6,36,13,36.1,1.91,0.69,0.17,0.46,17.1,1,0,0,4,4,0.11,+2.0,+2.0
1594,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,24,1994,29.5,2,30,11,36.7,1.02,0.37,0.07,0.18,22.1,0,0,0,1.2,1.2,0.04,+0.8,+0.8
1595,Farid El Melali,dz ALG,MFFW,Angers,fr Ligue 1,21,1997,3.6,0,8,1,12.5,2.2,0.27,0,0,18.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1596,Óscar Melendo,es ESP,MFFW,Espanyol,es La Liga,20,1997,22.2,0,9,5,55.6,0.41,0.23,0,0,21,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1597,Gonzalo Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,2,20,5,25,1.34,0.33,0.05,0.2,16.6,0,1,2,5.1,3.5,0.18,-3.1,-2.5
1598,Arthur Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,0,6,4,66.7,0.38,0.25,0,0,21.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1599,Memphis,nl NED,FWMF,Lyon,fr Ligue 1,24,1994,30.4,10,108,38,35.2,3.55,1.25,0.09,0.26,21.3,24,0,2,14.3,12.7,0.12,-4.3,-2.7
1600,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,1,8,2,25,0.27,0.07,0.13,0.5,20.1,0,0,0,0.9,0.9,0.11,+0.1,+0.1
1601,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,0,32,4,12.5,0.94,0.12,0,0,27.5,5,0,0,1.5,1.5,0.05,-1.5,-1.5
1602,Brais Méndez,es ESP,MFFW,Celta Vigo,es La Liga,21,1997,26.1,6,70,25,35.7,2.68,0.96,0.07,0.2,20.2,2,1,1,5.5,4.7,0.07,+0.5,+0.3
1603,Nathaniel Mendez-Laing,eng ENG,MFFW,Cardiff City,eng Premier League,26,1992,10.9,4,19,8,42.1,1.74,0.73,0.16,0.38,15.6,0,1,1,2.3,1.5,0.08,+1.7,+1.5
1604,Stiven Mendoza,co COL,FWMF,Amiens,fr Ligue 1,26,1992,20.9,2,42,8,19,2.01,0.38,0.05,0.25,22.5,4,0,0,2.9,2.9,0.07,-0.9,-0.9
1605,Alexandre Mendy,gw GNB,FW,Guingamp,fr Ligue 1,24,1994,8.5,3,22,7,31.8,2.58,0.82,0.14,0.43,13.2,0,0,0,3,3,0.13,0,0
1606,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,24,1994,10,0,7,3,42.9,0.7,0.3,0,0,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1607,Edouard Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1608,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,23,1995,28.1,2,23,7,30.4,0.82,0.25,0.09,0.29,21.9,0,0,0,0.9,0.9,0.04,+1.1,+1.1
1609,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,26,1992,23.2,0,2,0,0,0.09,0,0,,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1610,Hamza Mendyl,ma MAR,DF,Schalke 04,de Bundesliga,20,1997,6,0,3,2,66.7,0.5,0.33,0,0,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1611,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,20,1997,9.4,0,2,0,0,0.21,0,0,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1612,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,31,1987,19.3,2,11,3,27.3,0.57,0.16,0.18,0.67,13.8,0,0,0,1.8,1.8,0.16,+0.2,+0.2
1613,Alex Meret,it ITA,GK,Napoli,it Serie A,21,1997,12.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1614,Mehdi Merghem,fr FRA,FWMF,Guingamp,fr Ligue 1,21,1997,8,0,24,4,16.7,3,0.5,0,0,26,1,0,0,1.6,1.6,0.07,-1.6,-1.6
1615,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,22,1996,22.8,3,24,10,41.7,1.05,0.44,0.13,0.3,16.1,0,0,0,2.9,2.9,0.12,+0.1,+0.1
1616,Sabin Merino,es ESP,FWMF,Leganés,es La Liga,26,1992,3.3,0,11,4,36.4,3.36,1.22,0,0,12.1,0,0,0,1.5,1.5,0.13,-1.5,-1.5
1617,Martín Merquelanz,es ESP,MF,Real Sociedad,es La Liga,23,1995,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1618,Dries Mertens,be BEL,FW,Napoli,it Serie A,31,1987,25,16,88,38,43.2,3.52,1.52,0.17,0.39,17.6,4,1,1,10.7,9.9,0.11,+5.3,+5.1
1619,Roque Mesa,es ESP,MF,Sevilla,es La Liga,29,1989,19.4,2,28,7,25,1.44,0.36,0.07,0.29,21,1,0,0,1.2,1.2,0.04,+0.8,+0.8
1620,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,31,1987,30.1,36,165,82,49.7,5.47,2.72,0.19,0.39,20.2,41,4,5,23.8,19.9,0.12,+12.2,+12.1
1621,Romain Métanire,mg MAD,DF,Reims,fr Ligue 1,28,1990,3.5,0,1,1,100,0.29,0.29,0,0,10.9,0,0,0,0.5,0.5,0.47,-0.5,-0.5
1622,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,26,1991,17.9,3,19,7,36.8,1.06,0.39,0.16,0.43,14.5,0,0,0,2.5,2.5,0.13,+0.5,+0.5
1623,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,27.4,0,7,1,14.3,0.26,0.04,0,0,12.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6
1624,Max Meyer,de GER,MF,Crystal Palace,eng Premier League,22,1995,15.7,1,38,8,21.1,2.42,0.51,0.03,0.13,19.1,0,0,0,1.8,1.8,0.05,-0.8,-0.8
1625,Matt Miazga,us USA,DF,Nantes,fr Ligue 1,23,1995,8,0,4,0,0,0.5,0,0,,10,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1626,Míchel,es ESP,MF,Valladolid,es La Liga,30,1988,28.4,1,20,4,20,0.71,0.14,0.05,0.25,28,2,0,1,1.5,0.7,0.03,-0.5,+0.3
1627,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1628,Petar Mićin,rs SRB,MF,Udinese,it Serie A,19,1998,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1629,Miguel,es ESP,FW,Valladolid,es La Liga,18,1999,0.1,0,2,1,50,15,7.5,0,0,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1630,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,12.4,0,4,1,25,0.32,0.08,0,0,6.6,0,0,0,1.2,1.2,0.29,-1.2,-1.2
1631,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,20,1997,33.4,3,29,12,41.4,0.87,0.36,0.1,0.25,15.9,0,0,0,2.7,2.7,0.09,+0.3,+0.3
1632,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,24,1994,26.6,17,111,51,45.9,4.17,1.92,0.15,0.33,15.3,7,0,0,13.9,13.9,0.13,+3.1,+3.1
1633,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,23,1995,26.6,5,76,22,28.9,2.85,0.83,0.07,0.23,19.7,7,0,0,6.4,6.4,0.08,-1.4,-1.4
1634,Vanja Milinković-Savić,rs SRB,GK,SPAL,it Serie A,21,1997,1.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1635,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,27,1991,38,12,46,13,28.3,1.21,0.34,0.04,0.15,30,16,10,11,10.9,2.2,0.05,+1.1,-0.2
1636,Pere Milla,es ESP,MFFW,Eibar,es La Liga,25,1992,3.8,0,4,0,0,1.06,0,0,,19.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1637,Vincenzo Millico,it ITA,MF,Torino,it Serie A,17,2000,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1638,James Milner,eng ENG,MFDF,Liverpool,eng Premier League,32,1986,19.9,5,21,4,19,1.06,0.2,0.1,0.5,22.7,1,3,3,3.4,1.1,0.05,+1.6,+0.9
1639,Santi Mina,es ESP,FW,Valencia,es La Liga,22,1995,20.6,7,43,22,51.2,2.09,1.07,0.16,0.32,11.7,0,0,0,8.1,7.9,0.18,-1.1,-0.9
1640,Yerry Mina,co COL,DF,Everton,eng Premier League,23,1994,9.9,1,4,1,25,0.4,0.1,0.25,1,10.8,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1641,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,1.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1642,Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,1992,3.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1643,Kevin Mirallas,be BEL,FWMF,Fiorentina,it Serie A,30,1987,14.4,2,29,9,31,2.01,0.62,0.07,0.22,18.5,0,0,0,3.3,3.3,0.11,-1.3,-1.3
1644,Jorge Miramón,es ESP,DF,Huesca,es La Liga,29,1989,27.7,1,12,4,33.3,0.43,0.14,0.08,0.25,22.9,0,0,0,0.8,0.8,0.06,+0.2,+0.2
1645,Miranda,br BRA,DF,Inter,it Serie A,33,1984,12.9,0,4,1,25,0.31,0.08,0,0,10.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1646,Antonio Mirante,it ITA,GK,Roma,it Serie A,35,1983,11,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1647,Virgil Misidjan,nl NED,MFFW,Nürnberg,de Bundesliga,25,1993,17.1,1,23,8,34.8,1.34,0.47,0.04,0.13,19.5,0,0,0,2.5,2.5,0.11,-1.5,-1.5
1648,Simone Missiroli,it ITA,MF,SPAL,it Serie A,32,1986,30.5,0,15,1,6.7,0.49,0.03,0,0,21.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6
1649,Kostas Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,1988,6.4,3,19,9,47.4,2.95,1.4,0.16,0.33,10,0,0,0,4.4,4.4,0.23,-1.4,-1.4
